Ensembl,Entry,UNIPROT,Chrom,Gene.Name,Biotype
ENSG00000207431,NA,NA,6,RNU6-906P,snRNA
ENSG00000212226,NA,NA,4,RNU6-907P,snRNA
ENSG00000222092,NA,NA,10,RNU6-908P,snRNA
ENSG00000252867,NA,NA,5,RNU6-909P,snRNA
ENSG00000248767,A0A1W2PRP0,FOXL3_HUMAN,7,WI2-2373I1.2,lincRNA
ENSG00000212146,NA,NA,3,RNU6-910P,snRNA
ENSG00000252332,NA,NA,7,RNU6-911P,snRNA
ENSG00000239810,O60813,PRA11_HUMAN,1,WI2-3308P17.2,protein_coding
ENSG00000200670,NA,NA,7,RNU6-912P,snRNA
ENSG00000212215,NA,NA,5,RNU6-913P,snRNA
ENSG00000252558,NA,NA,8,RNU6-914P,snRNA
ENSG00000201813,NA,NA,2,RNU6-915P,snRNA
ENSG00000251897,NA,NA,18,RNU6-916P,snRNA
ENSG00000252103,NA,NA,20,RNU6-917P,snRNA
ENSG00000212521,NA,NA,9,RNU6-918P,snRNA
ENSG00000252540,NA,NA,20,RNU6-919P,snRNA
ENSG00000170473,Q9BRP8,PYM1_HUMAN,12,WIBG,protein_coding
ENSG00000156076,Q9Y5W5,WIF1_HUMAN,12,WIF1,protein_coding
ENSG00000115935,O43516,WIPF1_HUMAN,2,WIPF1,protein_coding
ENSG00000171475,Q8TF74,WIPF2_HUMAN,17,WIPF2,protein_coding
ENSG00000122574,A6NGB9,WIPF3_HUMAN,7,WIPF3,protein_coding
ENSG00000070540,Q5MNZ9,WIPI1_HUMAN,17,WIPI1,protein_coding
ENSG00000157954,Q9Y4P8,WIPI2_HUMAN,7,WIPI2,protein_coding
ENSG00000104415,O95388,CCN4_HUMAN,8,WISP1,protein_coding
ENSG00000222858,NA,NA,17,RNU6-920P,snRNA
ENSG00000064205,O76076,CCN5_HUMAN,20,WISP2,protein_coding
ENSG00000112761,O95389,CCN6_HUMAN,6,WISP3,protein_coding
ENSG00000011451,O95785,WIZ_HUMAN,19,WIZ,protein_coding
ENSG00000116729,Q5T9L3,WLS_HUMAN,1,WLS,protein_coding
ENSG00000060237,Q9H4A3,WNK1_HUMAN,12,WNK1,protein_coding
ENSG00000165238,Q9Y3S1,WNK2_HUMAN,9,WNK2,protein_coding
ENSG00000196632,Q9BYP7,WNK3_HUMAN,X,WNK3,protein_coding
ENSG00000126562,Q96J92,WNK4_HUMAN,17,WNK4,protein_coding
ENSG00000125084,P04628,WNT1_HUMAN,12,WNT1,protein_coding
ENSG00000135925,Q9GZT5,WN10A_HUMAN,2,WNT10A,protein_coding
ENSG00000169884,O00744,WN10B_HUMAN,12,WNT10B,protein_coding
ENSG00000085741,O96014,WNT11_HUMAN,11,WNT11,protein_coding
ENSG00000002745,Q9UBV4,WNT16_HUMAN,7,WNT16,protein_coding
ENSG00000105989,P09544,WNT2_HUMAN,7,WNT2,protein_coding
ENSG00000134245,Q93097,WNT2B_HUMAN,1,WNT2B,protein_coding
ENSG00000108379,P56703,WNT3_HUMAN,17,WNT3,protein_coding
ENSG00000154342,P56704,WNT3A_HUMAN,1,WNT3A,protein_coding
ENSG00000162552,P56705,WNT4_HUMAN,1,WNT4,protein_coding
ENSG00000114251,P41221,WNT5A_HUMAN,3,WNT5A,protein_coding
ENSG00000207089,NA,NA,14,RNU6-921P,snRNA
ENSG00000111186,Q9H1J7,WNT5B_HUMAN,12,WNT5B,protein_coding
ENSG00000115596,Q9Y6F9,WNT6_HUMAN,2,WNT6,protein_coding
ENSG00000154764,O00755,WNT7A_HUMAN,3,WNT7A,protein_coding
ENSG00000188064,P56706,WNT7B_HUMAN,22,WNT7B,protein_coding
ENSG00000061492,Q9H1J5,WNT8A_HUMAN,5,WNT8A,protein_coding
ENSG00000075290,Q93098,WNT8B_HUMAN,10,WNT8B,protein_coding
ENSG00000143816,O14904,WNT9A_HUMAN,1,WNT9A,protein_coding
ENSG00000158955,O14905,WNT9B_HUMAN,17,WNT9B,protein_coding
ENSG00000141499,Q9BUR4,TCAB1_HUMAN,17,WRAP53,protein_coding
ENSG00000116213,Q9P2S5,WRP73_HUMAN,1,WRAP73,protein_coding
ENSG00000182093,O00258,GET1_HUMAN,21,WRB,protein_coding
ENSG00000252562,NA,NA,3,RNU6-922P,snRNA
ENSG00000165392,Q14191,WRN_HUMAN,8,WRN,protein_coding
ENSG00000124535,Q96S55,WRIP1_HUMAN,6,WRNIP1,protein_coding
ENSG00000109046,Q9Y6I7,WSB1_HUMAN,17,WSB1,protein_coding
ENSG00000176871,Q9NYS7,WSB2_HUMAN,12,WSB2,protein_coding
ENSG00000179314,Q658N2,WSCD1_HUMAN,17,WSCD1,protein_coding
ENSG00000075035,Q2TBF2,WSCD2_HUMAN,12,WSCD2,protein_coding
ENSG00000184937,P19544,WT1_HUMAN,11,WT1,protein_coding
ENSG00000201623,NA,NA,5,RNU6-923P,snRNA
ENSG00000146457,Q15007,FL2D_HUMAN,6,WTAP,protein_coding
ENSG00000199796,NA,NA,19,RNU6-924P,snRNA
ENSG00000142279,A6NIX2,WTIP_HUMAN,19,WTIP,protein_coding
ENSG00000113645,Q8IX03,KIBRA_HUMAN,5,WWC1,protein_coding
ENSG00000151718,Q6AWC2,WWC2_HUMAN,4,WWC2,protein_coding
ENSG00000207359,NA,NA,8,RNU6-925P,snRNA
ENSG00000206802,NA,NA,21,RNU6-926P,snRNA
ENSG00000047644,Q9ULE0,WWC3_HUMAN,X,WWC3,protein_coding
ENSG00000252008,NA,NA,12,RNU6-927P,snRNA
ENSG00000186153,Q9NZC7,WWOX_HUMAN,16,WWOX,protein_coding
ENSG00000123124,Q9H0M0,WWP1_HUMAN,8,WWP1,protein_coding
ENSG00000252685,NA,NA,17,RNU6-928P,snRNA
ENSG00000198373,O00308,WWP2_HUMAN,16,WWP2,protein_coding
ENSG00000018408,Q9GZV5,WWTR1_HUMAN,3,WWTR1,protein_coding
ENSG00000207158,NA,NA,20,RNU6-929P,snRNA
ENSG00000212240,NA,NA,6,RNU6-930P,snRNA
ENSG00000076924,Q9HCS7,SYF1_HUMAN,19,XAB2,protein_coding
ENSG00000132530,Q6GPH4,XAF1_HUMAN,17,XAF1,protein_coding
ENSG00000204379,Q9HD64,XAGE1_HUMAN,X,XAGE1A,protein_coding
ENSG00000204382,Q9HD64,XAGE1_HUMAN,X,XAGE1B,protein_coding
ENSG00000200720,NA,NA,4,RNU6-931P,snRNA
ENSG00000212410,NA,NA,2,RNU6-932P,snRNA
ENSG00000207153,NA,NA,11,RNU6-933P,snRNA
ENSG00000202024,NA,NA,X,RNU6-934P,snRNA
ENSG00000155622,Q96GT9,XAGE2_HUMAN,X,XAGE2B,protein_coding
ENSG00000171402,Q8WTP9,XAGE3_HUMAN,X,XAGE3,protein_coding
ENSG00000171405,Q8WWM1,XAGE5_HUMAN,X,XAGE5,protein_coding
ENSG00000100219,P17861,XBP1_HUMAN,22,XBP1,protein_coding
ENSG00000222303,NA,NA,X,RNU6-935P,snRNA
ENSG00000143184,P47992,XCL1_HUMAN,1,XCL1,protein_coding
ENSG00000143185,Q9UBD3,XCL2_HUMAN,1,XCL2,protein_coding
ENSG00000173578,P46094,XCR1_HUMAN,3,XCR1,protein_coding
ENSG00000158125,P47989,XDH_HUMAN,2,XDH,protein_coding
ENSG00000124343,P55808,XG_HUMAN,X,XG,protein_coding
ENSG00000206732,NA,NA,2,RNU6-936P,snRNA
ENSG00000101966,P98170,XIAP_HUMAN,X,XIAP,protein_coding
ENSG00000207053,NA,NA,20,RNU6-937P,snRNA
ENSG00000168334,Q702N8,XIRP1_HUMAN,3,XIRP1,protein_coding
ENSG00000163092,A4UGR9,XIRP2_HUMAN,2,XIRP2,protein_coding
ENSG00000223217,NA,NA,17,RNU6-938P,snRNA
ENSG00000207364,NA,NA,2,RNU6-939P,snRNA
ENSG00000047597,P51811,XK_HUMAN,X,XK,protein_coding
ENSG00000172967,Q5GH77,XKR3_HUMAN,22,XKR3,protein_coding
ENSG00000206579,Q5GH76,XKR4_HUMAN,8,XKR4,protein_coding
ENSG00000200303,NA,NA,12,RNU6-940P,snRNA
ENSG00000171044,Q5GH73,XKR6_HUMAN,8,XKR6,protein_coding
ENSG00000260903,Q5GH72,XKR7_HUMAN,20,XKR7,protein_coding
ENSG00000158156,Q9H6D3,XKR8_HUMAN,1,XKR8,protein_coding
ENSG00000221947,Q5GH70,XKR9_HUMAN,8,XKR9,protein_coding
ENSG00000182489,Q6PP77,XKR2_HUMAN,X,XKRX,protein_coding
ENSG00000252155,NA,NA,Y,RNU6-941P,snRNA
ENSG00000199872,NA,NA,2,RNU6-942P,snRNA
ENSG00000252769,NA,NA,11,RNU6-943P,snRNA
ENSG00000200893,NA,NA,16,RNU6-944P,snRNA
ENSG00000206674,NA,NA,19,RNU6-945P,snRNA
ENSG00000206605,NA,NA,10,RNU6-946P,snRNA
ENSG00000136936,P23025,XPA_HUMAN,9,XPA,protein_coding
ENSG00000154767,Q01831,XPC_HUMAN,3,XPC,protein_coding
ENSG00000108039,Q9NQW7,XPP1_HUMAN,10,XPNPEP1,protein_coding
ENSG00000122121,O43895,XPP2_HUMAN,X,XPNPEP2,protein_coding
ENSG00000196236,Q9NQH7,XPP3_HUMAN,22,XPNPEP3,protein_coding
ENSG00000082898,O14980,XPO1_HUMAN,2,XPO1,protein_coding
ENSG00000132953,Q9C0E2,XPO4_HUMAN,13,XPO4,protein_coding
ENSG00000124571,Q9HAV4,XPO5_HUMAN,6,XPO5,protein_coding
ENSG00000169180,Q96QU8,XPO6_HUMAN,16,XPO6,protein_coding
ENSG00000130227,Q9UIA9,XPO7_HUMAN,8,XPO7,protein_coding
ENSG00000184575,O43592,XPOT_HUMAN,12,XPOT,protein_coding
ENSG00000252073,NA,NA,1,RNU6-947P,snRNA
ENSG00000143324,Q9UBH6,XPR1_HUMAN,1,XPR1,protein_coding
ENSG00000073050,P18887,XRCC1_HUMAN,19,XRCC1,protein_coding
ENSG00000196584,O43543,XRCC2_HUMAN,7,XRCC2,protein_coding
ENSG00000126215,O43542,XRCC3_HUMAN,14,XRCC3,protein_coding
ENSG00000152422,Q13426,XRCC4_HUMAN,5,XRCC4,protein_coding
ENSG00000079246,P13010,XRCC5_HUMAN,2,XRCC5,protein_coding
ENSG00000196419,P12956,XRCC6_HUMAN,22,XRCC6,protein_coding
ENSG00000166896,Q9Y6H3,ATP23_HUMAN,12,XRCC6BP1,protein_coding
ENSG00000252183,NA,NA,4,RNU6-948P,snRNA
ENSG00000206767,NA,NA,1,RNU6-949P,snRNA
ENSG00000207381,NA,NA,12,RNU6-950P,snRNA
ENSG00000199603,NA,NA,2,RNU6-951P,snRNA
ENSG00000212466,NA,NA,11,RNU6-952P,snRNA
ENSG00000114127,Q8IZH2,XRN1_HUMAN,3,XRN1,protein_coding
ENSG00000088930,Q9H0D6,XRN2_HUMAN,20,XRN2,protein_coding
ENSG00000166435,Q6P2D8,XRRA1_HUMAN,11,XRRA1,protein_coding
ENSG00000238941,NA,NA,15,RNU6-953P,snRNA
ENSG00000223287,NA,NA,21,RNU6-954P,snRNA
ENSG00000222429,NA,NA,17,RNU6-955P,snRNA
ENSG00000239030,NA,NA,7,RNU6-956P,snRNA
ENSG00000200522,NA,NA,6,RNU6-957P,snRNA
ENSG00000252804,NA,NA,2,RNU6-958P,snRNA
ENSG00000207402,NA,NA,2,RNU6-959P,snRNA
ENSG00000207428,NA,NA,4,RNU6-95P,snRNA
ENSG00000200926,NA,NA,6,RNU6-960P,snRNA
ENSG00000200763,NA,NA,2,RNU6-961P,snRNA
ENSG00000252235,NA,NA,4,RNU6-962P,snRNA
ENSG00000200347,NA,NA,5,RNU6-963P,snRNA
ENSG00000252333,NA,NA,2,RNU6-964P,snRNA
ENSG00000252530,NA,NA,1,RNU6-965P,snRNA
ENSG00000252288,NA,NA,15,RNU6-966P,snRNA
ENSG00000201894,NA,NA,19,RNU6-967P,snRNA
ENSG00000206803,NA,NA,1,RNU6-968P,snRNA
ENSG00000206627,NA,NA,1,RNU6-969P,snRNA
ENSG00000222364,NA,NA,7,RNU6-96P,snRNA
ENSG00000252121,NA,NA,1,RNU6-970P,snRNA
ENSG00000252729,NA,NA,17,RNU6-971P,snRNA
ENSG00000212510,NA,NA,X,RNU6-972P,snRNA
ENSG00000201560,NA,NA,7,RNU6-973P,snRNA
ENSG00000206826,NA,NA,X,RNU6-974P,snRNA
ENSG00000207023,NA,NA,6,RNU6-975P,snRNA
ENSG00000251895,NA,NA,14,RNU6-976P,snRNA
ENSG00000252220,NA,NA,12,RNU6-977P,snRNA
ENSG00000201241,NA,NA,15,RNU6-978P,snRNA
ENSG00000206623,NA,NA,7,RNU6-979P,snRNA
ENSG00000200257,NA,NA,17,RNU6-97P,snRNA
ENSG00000252734,NA,NA,19,RNU6-980P,snRNA
ENSG00000223091,NA,NA,17,RNU6-981P,snRNA
ENSG00000252025,NA,NA,19,RNU6-982P,snRNA
ENSG00000251813,NA,NA,1,RNU6-983P,snRNA
ENSG00000200106,NA,NA,9,RNU6-984P,snRNA
ENSG00000222114,NA,NA,X,RNU6-985P,snRNA
ENSG00000200003,NA,NA,2,RNU6-986P,snRNA
ENSG00000207490,NA,NA,6,RNU6-987P,snRNA
ENSG00000199626,NA,NA,2,RNU6-989P,snRNA
ENSG00000206900,NA,NA,X,RNU6-98P,snRNA
ENSG00000201255,NA,NA,17,RNU6-990P,snRNA
ENSG00000251977,NA,NA,1,RNU6-991P,snRNA
ENSG00000200213,NA,NA,21,RNU6-992P,snRNA
ENSG00000248993,F6UB75,F6UB75_HUMAN,6,XXbac-BPG181M17.5,protein_coding
ENSG00000252962,NA,NA,19,RNU6-993P,snRNA
ENSG00000222439,NA,NA,20,RNU6-994P,snRNA
ENSG00000212546,NA,NA,X,RNU6-995P,snRNA
ENSG00000202308,NA,NA,9,RNU6-996P,snRNA
ENSG00000207456,NA,NA,2,RNU6-997P,snRNA
ENSG00000251703,NA,NA,4,RNU6-998P,snRNA
ENSG00000251754,NA,NA,1,RNU6-999P,snRNA
ENSG00000201591,NA,NA,11,RNU6-99P,snRNA
ENSG00000221676,NA,NA,9,RNU6ATAC,snRNA
ENSG00000221562,NA,NA,5,RNU6ATAC10P,snRNA
ENSG00000221468,NA,NA,10,RNU6ATAC11P,snRNA
ENSG00000252351,NA,NA,11,RNU6ATAC12P,snRNA
ENSG00000251961,NA,NA,4,RNU6ATAC13P,snRNA
ENSG00000252027,NA,NA,2,RNU6ATAC14P,snRNA
ENSG00000221206,NA,NA,3,RNU6ATAC15P,snRNA
ENSG00000221518,NA,NA,3,RNU6ATAC16P,snRNA
ENSG00000251883,NA,NA,20,RNU6ATAC17P,snRNA
ENSG00000221340,NA,NA,1,RNU6ATAC18P,snRNA
ENSG00000204422,U3KQA8,U3KQA8_HUMAN,6,XXbac-BPG32J3.20,protein_coding
ENSG00000221023,NA,NA,2,RNU6ATAC19P,snRNA
ENSG00000221363,NA,NA,18,RNU6ATAC20P,snRNA
ENSG00000221583,NA,NA,6,RNU6ATAC21P,snRNA
ENSG00000252603,NA,NA,22,RNU6ATAC22P,snRNA
ENSG00000221375,NA,NA,X,RNU6ATAC23P,snRNA
ENSG00000252620,NA,NA,3,RNU6ATAC24P,snRNA
ENSG00000221725,NA,NA,16,RNU6ATAC25P,snRNA
ENSG00000210841,NA,NA,3,RNU6ATAC26P,snRNA
ENSG00000272104,U3KQU4,U3KQU4_HUMAN,3,XXcos-LUCA11.5,protein_coding
ENSG00000221216,NA,NA,1,RNU6ATAC27P,snRNA
ENSG00000238561,NA,NA,14,RNU6ATAC28P,snRNA
ENSG00000221015,NA,NA,3,RNU6ATAC29P,snRNA
ENSG00000210678,NA,NA,5,RNU6ATAC2P,snRNA
ENSG00000221114,NA,NA,14,RNU6ATAC30P,snRNA
ENSG00000221440,NA,NA,4,RNU6ATAC31P,snRNA
ENSG00000251835,NA,NA,8,RNU6ATAC32P,snRNA
ENSG00000181404,A8K0Z3,WASH1_HUMAN,9,XXyac-YRM2039.2,pseudogene
ENSG00000221574,NA,NA,11,RNU6ATAC33P,snRNA
ENSG00000221806,NA,NA,20,RNU6ATAC34P,snRNA
ENSG00000252684,NA,NA,5,RNU6ATAC36P,snRNA
ENSG00000221255,NA,NA,2,RNU6ATAC37P,snRNA
ENSG00000221046,NA,NA,20,RNU6ATAC38P,snRNA
ENSG00000252118,NA,NA,10,RNU6ATAC39P,snRNA
ENSG00000210709,NA,NA,17,RNU6ATAC3P,snRNA
ENSG00000221507,NA,NA,7,RNU6ATAC40P,snRNA
ENSG00000173950,Q8NBI6,XXLT1_HUMAN,3,XXYLT1,protein_coding
ENSG00000221527,NA,NA,8,RNU6ATAC41P,snRNA
ENSG00000221564,NA,NA,12,RNU6ATAC42P,snRNA
ENSG00000093217,O75191,XYLB_HUMAN,3,XYLB,protein_coding
ENSG00000103489,Q86Y38,XYLT1_HUMAN,16,XYLT1,protein_coding
ENSG00000015532,Q9H1B5,XYLT2_HUMAN,17,XYLT2,protein_coding
ENSG00000210181,NA,NA,3,RNU6ATAC4P,snRNA
ENSG00000241127,Q9NRH1,YAE1_HUMAN,7,YAE1D1,protein_coding
ENSG00000015153,Q8IY57,YAF2_HUMAN,12,YAF2,protein_coding
ENSG00000137693,P46937,YAP1_HUMAN,11,YAP1,protein_coding
ENSG00000210839,NA,NA,4,RNU6ATAC5P,snRNA
ENSG00000221059,NA,NA,3,RNU6ATAC6P,snRNA
ENSG00000134684,P54577,SYYC_HUMAN,1,YARS,protein_coding
ENSG00000139131,Q9Y2Z4,SYYM_HUMAN,12,YARS2,protein_coding
ENSG00000182362,P58557,YBEY_HUMAN,21,YBEY,protein_coding
ENSG00000065978,P67809,YBOX1_HUMAN,1,YBX1,protein_coding
ENSG00000221038,NA,NA,17,RNU6ATAC7P,snRNA
ENSG00000221387,NA,NA,8,RNU6ATAC8P,snRNA
ENSG00000252019,NA,NA,14,RNU6ATAC9P,snRNA
ENSG00000206832,NA,NA,1,RNU6V,snRNA
ENSG00000238923,NA,NA,12,RNU7-1,snRNA
ENSG00000252698,NA,NA,17,RNU7-101P,snRNA
ENSG00000238808,NA,NA,8,RNU7-102P,snRNA
ENSG00000238370,NA,NA,12,RNU7-103P,snRNA
ENSG00000238542,NA,NA,2,RNU7-104P,snRNA
ENSG00000251919,NA,NA,11,RNU7-105P,snRNA
ENSG00000006047,Q9Y2T7,YBOX2_HUMAN,17,YBX2,protein_coding
ENSG00000238842,NA,NA,12,RNU7-106P,snRNA
ENSG00000060138,P16989,YBOX3_HUMAN,12,YBX3,protein_coding
ENSG00000238523,NA,NA,10,RNU7-107P,snRNA
ENSG00000161179,A8MPS7,YDJC_HUMAN,22,YDJC,protein_coding
ENSG00000163872,Q9ULM3,YETS2_HUMAN,3,YEATS2,protein_coding
ENSG00000253062,NA,NA,3,RNU7-108P,snRNA
ENSG00000127337,O95619,YETS4_HUMAN,12,YEATS4,protein_coding
ENSG00000176105,P07947,YES_HUMAN,18,YES1,protein_coding
ENSG00000174851,O95070,YIF1A_HUMAN,11,YIF1A,protein_coding
ENSG00000167645,Q5BJH7,YIF1B_HUMAN,19,YIF1B,protein_coding
ENSG00000058799,Q9Y548,YIPF1_HUMAN,1,YIPF1,protein_coding
ENSG00000130733,Q9BWQ6,YIPF2_HUMAN,19,YIPF2,protein_coding
ENSG00000137207,Q9GZM5,YIPF3_HUMAN,6,YIPF3,protein_coding
ENSG00000119820,Q9BSR8,YIPF4_HUMAN,2,YIPF4,protein_coding
ENSG00000145817,Q969M3,YIPF5_HUMAN,5,YIPF5,protein_coding
ENSG00000181704,Q96EC8,YIPF6_HUMAN,X,YIPF6,protein_coding
ENSG00000177752,Q8N8F6,YIPF7_HUMAN,4,YIPF7,protein_coding
ENSG00000250067,A6XGL0,YJEN3_HUMAN,19,YJEFN3,protein_coding
ENSG00000106636,O15498,YKT6_HUMAN,7,YKT6,protein_coding
ENSG00000119596,P49750,YLPM1_HUMAN,14,YLPM1,protein_coding
ENSG00000136758,Q96TA2,YMEL1_HUMAN,10,YME1L1,protein_coding
ENSG00000252075,NA,NA,8,RNU7-109P,snRNA
ENSG00000180667,Q5VVQ6,OTU1_HUMAN,1,YOD1,protein_coding
ENSG00000100027,O60688,YPEL1_HUMAN,22,YPEL1,protein_coding
ENSG00000175155,Q96QA6,YPEL2_HUMAN,17,YPEL2,protein_coding
ENSG00000090238,P61236,YPEL3_HUMAN,16,YPEL3,protein_coding
ENSG00000166793,Q96NS1,YPEL4_HUMAN,11,YPEL4,protein_coding
ENSG00000119801,P62699,YPEL5_HUMAN,2,YPEL5,protein_coding
ENSG00000252700,NA,NA,3,RNU7-110P,snRNA
ENSG00000196449,Q86U90,YRDC_HUMAN,1,YRDC,protein_coding
ENSG00000252645,NA,NA,15,RNU7-111P,snRNA
ENSG00000238735,NA,NA,2,RNU7-113P,snRNA
ENSG00000083896,Q96MU7,YTDC1_HUMAN,4,YTHDC1,protein_coding
ENSG00000047188,Q9H6S0,YTDC2_HUMAN,5,YTHDC2,protein_coding
ENSG00000149658,Q9BYJ9,YTHD1_HUMAN,20,YTHDF1,protein_coding
ENSG00000238487,NA,NA,12,RNU7-114P,snRNA
ENSG00000198492,Q9Y5A9,YTHD2_HUMAN,1,YTHDF2,protein_coding
ENSG00000185728,Q7Z739,YTHD3_HUMAN,8,YTHDF3,protein_coding
ENSG00000252242,NA,NA,17,RNU7-115P,snRNA
ENSG00000166913,P31946,1433B_HUMAN,20,YWHAB,protein_coding
ENSG00000108953,P62258,1433E_HUMAN,17,YWHAE,protein_coding
ENSG00000252749,NA,NA,14,RNU7-116P,snRNA
ENSG00000252579,NA,NA,16,RNU7-117P,snRNA
ENSG00000239119,NA,NA,3,RNU7-119P,snRNA
ENSG00000252796,NA,NA,4,RNU7-11P,snRNA
ENSG00000238302,NA,NA,12,RNU7-120P,snRNA
ENSG00000252413,NA,NA,1,RNU7-121P,snRNA
ENSG00000238310,NA,NA,1,RNU7-122P,snRNA
ENSG00000170027,P61981,1433G_HUMAN,7,YWHAG,protein_coding
ENSG00000128245,Q04917,1433F_HUMAN,22,YWHAH,protein_coding
ENSG00000134308,P27348,1433T_HUMAN,2,YWHAQ,protein_coding
ENSG00000251720,NA,NA,1,RNU7-123P,snRNA
ENSG00000251745,NA,NA,9,RNU7-124P,snRNA
ENSG00000238964,NA,NA,16,RNU7-125P,snRNA
ENSG00000238632,NA,NA,4,RNU7-126P,snRNA
ENSG00000164924,P63104,1433Z_HUMAN,8,YWHAZ,protein_coding
ENSG00000238812,NA,NA,2,RNU7-127P,snRNA
ENSG00000253056,NA,NA,3,RNU7-128P,snRNA
ENSG00000251937,NA,NA,18,RNU7-129P,snRNA
ENSG00000251839,NA,NA,10,RNU7-12P,snRNA
ENSG00000238441,NA,NA,5,RNU7-130P,snRNA
ENSG00000251755,NA,NA,4,RNU7-131P,snRNA
ENSG00000238987,NA,NA,6,RNU7-133P,snRNA
ENSG00000100811,P25490,TYY1_HUMAN,14,YY1,protein_coding
ENSG00000163374,Q9H869,YYAP1_HUMAN,1,YY1AP1,protein_coding
ENSG00000238447,NA,NA,17,RNU7-134P,snRNA
ENSG00000251964,NA,NA,17,RNU7-135P,snRNA
ENSG00000230797,O15391,TYY2_HUMAN,X,YY2,protein_coding
ENSG00000238427,NA,NA,3,RNU7-136P,snRNA
ENSG00000252597,NA,NA,20,RNU7-137P,snRNA
ENSG00000239053,NA,NA,2,RNU7-138P,snRNA
ENSG00000252222,NA,NA,1,RNU7-13P,snRNA
ENSG00000238364,NA,NA,19,RNU7-140P,snRNA
ENSG00000238777,NA,NA,20,RNU7-141P,snRNA
ENSG00000252590,NA,NA,7,RNU7-143P,snRNA
ENSG00000238452,NA,NA,20,RNU7-144P,snRNA
ENSG00000238333,NA,NA,18,RNU7-145P,snRNA
ENSG00000252818,NA,NA,18,RNU7-146P,snRNA
ENSG00000238698,NA,NA,2,RNU7-147P,snRNA
ENSG00000238357,NA,NA,2,RNU7-148P,snRNA
ENSG00000252548,NA,NA,4,RNU7-149P,snRNA
ENSG00000238468,NA,NA,20,RNU7-14P,snRNA
ENSG00000251780,NA,NA,1,RNU7-150P,snRNA
ENSG00000252739,NA,NA,4,RNU7-151P,snRNA
ENSG00000238789,NA,NA,6,RNU7-152P,snRNA
ENSG00000252264,NA,NA,8,RNU7-153P,snRNA
ENSG00000252003,NA,NA,7,RNU7-154P,snRNA
ENSG00000238759,NA,NA,17,RNU7-155P,snRNA
ENSG00000253023,NA,NA,5,RNU7-156P,snRNA
ENSG00000238431,NA,NA,7,RNU7-157P,snRNA
ENSG00000252702,NA,NA,4,RNU7-158P,snRNA
ENSG00000238562,NA,NA,11,RNU7-159P,snRNA
ENSG00000252469,NA,NA,14,RNU7-160P,snRNA
ENSG00000253098,NA,NA,5,RNU7-161P,snRNA
ENSG00000252478,NA,NA,2,RNU7-162P,snRNA
ENSG00000238924,NA,NA,10,RNU7-163P,snRNA
ENSG00000238730,NA,NA,X,RNU7-164P,snRNA
ENSG00000238380,NA,NA,10,RNU7-165P,snRNA
ENSG00000238689,NA,NA,12,RNU7-166P,snRNA
ENSG00000238584,NA,NA,22,RNU7-167P,snRNA
ENSG00000252613,NA,NA,21,RNU7-168P,snRNA
ENSG00000238457,NA,NA,12,RNU7-169P,snRNA
ENSG00000252280,NA,NA,7,RNU7-16P,snRNA
ENSG00000239082,NA,NA,12,RNU7-170P,snRNA
ENSG00000238406,NA,NA,9,RNU7-171P,snRNA
ENSG00000252934,NA,NA,2,RNU7-172P,snRNA
ENSG00000238950,NA,NA,20,RNU7-173P,snRNA
ENSG00000252057,NA,NA,8,RNU7-174P,snRNA
ENSG00000251724,NA,NA,5,RNU7-175P,snRNA
ENSG00000238962,NA,NA,2,RNU7-176P,snRNA
ENSG00000252910,NA,NA,8,RNU7-177P,snRNA
ENSG00000252417,NA,NA,1,RNU7-179P,snRNA
ENSG00000238374,NA,NA,5,RNU7-180P,snRNA
ENSG00000253043,NA,NA,8,RNU7-181P,snRNA
ENSG00000238788,NA,NA,2,RNU7-182P,snRNA
ENSG00000252407,NA,NA,1,RNU7-183P,snRNA
ENSG00000186919,Q401N2,ZACN_HUMAN,17,ZACN,protein_coding
ENSG00000180011,Q8N4Q0,PTGR3_HUMAN,18,ZADH2,protein_coding
ENSG00000146839,Q9Y493,ZAN_HUMAN,7,ZAN,polymorphic_pseudogene
ENSG00000115085,P43403,ZAP70_HUMAN,2,ZAP70,protein_coding
ENSG00000182223,Q86SH2,ZAR1_HUMAN,4,ZAR1,protein_coding
ENSG00000189167,A6NP61,ZAR1L_HUMAN,13,ZAR1L,protein_coding
ENSG00000169064,A8MT70,ZBBX_HUMAN,3,ZBBX,protein_coding
ENSG00000214717,O96006,ZBED1_HUMAN,X,ZBED1,protein_coding
ENSG00000239164,NA,NA,12,RNU7-184P,snRNA
ENSG00000177494,Q9BTP6,ZBED2_HUMAN,3,ZBED2,protein_coding
ENSG00000132846,Q96IU2,ZBED3_HUMAN,5,ZBED3,protein_coding
ENSG00000239102,NA,NA,9,RNU7-185P,snRNA
ENSG00000100426,O75132,ZBED4_HUMAN,22,ZBED4,protein_coding
ENSG00000236287,Q49AG3,ZBED5_HUMAN,11,ZBED5,protein_coding
ENSG00000238419,NA,NA,17,RNU7-186P,snRNA
ENSG00000257315,P86452,ZBED6_HUMAN,1,ZBED6,protein_coding
ENSG00000188707,Q96FA7,ZB6CL_HUMAN,7,ZBED6CL,protein_coding
ENSG00000124256,Q9H171,ZBP1_HUMAN,20,ZBP1,protein_coding
ENSG00000126804,Q9Y2K1,ZBTB1_HUMAN,14,ZBTB1,protein_coding
ENSG00000205189,Q96DT7,ZBT10_HUMAN,8,ZBTB10,protein_coding
